State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Andhra Pradesh",Chittor,Tirupati,Banana,Bhushavali(Pacha),Small,16/04/2025,7500,10000,8500
"Andhra Pradesh",Guntur,Pidugurala(Palnadu),"Dry Chillies","1st Sort",FAQ,16/04/2025,7500,11500,11000
Bihar,Bhojpur,Aarah,Potato,Jyoti,FAQ,16/04/2025,1500,1700,1600
Gujarat,Amreli,Damnagar,"Green Chilli","Green Chilly",FAQ,16/04/2025,1650,2550,2000
Gujarat,Amreli,Damnagar,Guar,Gwar,FAQ,16/04/2025,2000,3050,2550
Gujarat,Amreli,Damnagar,Tomato,Local,Non-FAQ,16/04/2025,650,1550,1200
Gujarat,Banaskanth,Dhanera,"Cummin Seed(Jeera)",Other,FAQ,16/04/2025,15510,24500,21050
Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Carrot,Carrot,FAQ,16/04/2025,200,1000,600
Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Cauliflower,Cauliflower,FAQ,16/04/2025,300,900,600
Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Tomato,Tomato,FAQ,16/04/2025,100,1200,650
Gujarat,Sabarkantha,Khedbrahma,Mustard,Other,FAQ,16/04/2025,5150,5500,5325
Gujarat,Sabarkantha,Khedbrahma,Wheat,Other,FAQ,16/04/2025,2450,2750,2600
Gujarat,Sabarkantha,Modasa(Tintoi),"Castor Seed","Castor seed",FAQ,16/04/2025,5700,5965,5965
Gujarat,Surat,Bardoli(Katod),Brinjal,Other,FAQ,16/04/2025,1000,1650,1450
Gujarat,Surat,Surat,"Bitter gourd",Other,FAQ,16/04/2025,2500,4500,3500
Gujarat,Surat,Surat,Cabbage,Other,FAQ,16/04/2025,500,2000,1250
Gujarat,Surat,Surat,Carrot,Other,FAQ,16/04/2025,900,2000,1450
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,16/04/2025,1500,3500,2500
Gujarat,Surat,Surat,Ginger(Green),Other,FAQ,16/04/2025,1600,2800,2200
Gujarat,Surat,Surat,Pumpkin,Other,FAQ,16/04/2025,500,1200,850
Gujarat,Surat,Surat,"Surat Beans (Papadi)",Other,FAQ,16/04/2025,4000,8000,6000
Gujarat,Surat,Surat,Tomato,Other,FAQ,16/04/2025,700,1500,1100
Haryana,Gurgaon,Gurgaon,"Bottle gourd","Bottle Gourd",FAQ,16/04/2025,800,1200,1000
Haryana,Gurgaon,Gurgaon,Tomato,Other,Non-FAQ,16/04/2025,800,1000,900
Haryana,Gurgaon,Gurgaon,"Water Melon",Other,Large,16/04/2025,1000,1200,1100
Haryana,Hissar,Uklana,Capsicum,Capsicum,FAQ,16/04/2025,1200,1200,1200
Haryana,Hissar,Uklana,Cucumbar(Kheera),Cucumbar,FAQ,16/04/2025,700,1000,1000
Haryana,Hissar,Uklana,Grapes,Other,Medium,16/04/2025,4000,4500,4500
Haryana,Hissar,Uklana,"Water Melon",Other,Medium,16/04/2025,1800,1800,1800
Haryana,Mahendragarh-Narnaul,Narnaul,"Bhindi(Ladies Finger)",Bhindi,FAQ,16/04/2025,2500,4000,3500
Haryana,Mahendragarh-Narnaul,Narnaul,"Green Chilli","Green Chilly",FAQ,16/04/2025,1500,4000,3000
Haryana,Mewat,FerozpurZirkha(Nagina),Cucumbar(Kheera),Cucumbar,FAQ,16/04/2025,1600,2000,1800
Haryana,Mewat,FerozpurZirkha(Nagina),Tomato,Other,FAQ,16/04/2025,600,800,700
Haryana,Rohtak,Meham,Banana,Other,Medium,16/04/2025,1700,1700,1700
Haryana,Rohtak,Meham,Cabbage,Cabbage,FAQ,16/04/2025,700,700,700
Haryana,Rohtak,Meham,Grapes,Other,Medium,16/04/2025,6000,6000,6000
Haryana,Sonipat,Gohana,Apple,Apple,Large,16/04/2025,10000,12000,11000
Haryana,Sonipat,Gohana,"Banana - Green",Other,FAQ,16/04/2025,2000,3000,2500
Haryana,Sonipat,Gohana,Brinjal,Other,FAQ,16/04/2025,1500,3000,2000
Haryana,Sonipat,Gohana,Grapes,Other,Large,16/04/2025,5000,7000,6000
Haryana,Sonipat,Gohana,Potato,Other,Non-FAQ,16/04/2025,600,2000,900
Haryana,"Yamuna Nagar",Chhachrauli,"Bottle gourd","Bottle Gourd",FAQ,16/04/2025,500,700,500
Haryana,"Yamuna Nagar",Chhachrauli,Potato,Potato,FAQ,16/04/2025,800,1400,800
Haryana,"Yamuna Nagar",Chhachrauli,Pumpkin,Pumpkin,FAQ,16/04/2025,500,600,500
"Himachal Pradesh",Bilaspur,Bilaspur,"Bhindi(Ladies Finger)",Bhindi,FAQ,16/04/2025,4500,5500,5000
"Himachal Pradesh",Bilaspur,Bilaspur,"Karbuja(Musk Melon)",Other,Medium,16/04/2025,2500,3500,3000
"Himachal Pradesh",Kangra,Kangra(Baijnath),Cucumbar(Kheera),Cucumbar,FAQ,16/04/2025,1800,2300,2000
"Himachal Pradesh",Kangra,Kangra(Baijnath),"Karbuja(Musk Melon)",Karbhuja,Medium,16/04/2025,3000,3500,3200
"Himachal Pradesh",Kangra,Kangra(Baijnath),Raddish,Other,FAQ,16/04/2025,1700,1800,1700
"Himachal Pradesh",Kangra,Kangra(Baijnath),"Water Melon",Other,Medium,16/04/2025,2100,2200,2200
"Himachal Pradesh",Kangra,Palampur,Cucumbar(Kheera),Other,FAQ,16/04/2025,1600,2000,1800
"Himachal Pradesh",Kangra,Palampur,Ginger(Green),Other,FAQ,16/04/2025,6000,6500,6200
"Himachal Pradesh",Kangra,Palampur,Mashrooms,Other,FAQ,16/04/2025,12000,15000,13500
"Himachal Pradesh",Kangra,Palampur,"Mousambi(Sweet Lime)",Other,Medium,16/04/2025,5500,5800,5600
"Jammu and Kashmir",Anantnag,Kulgam,Lemon,Lemon,FAQ,16/04/2025,7500,8500,8000
"Jammu and Kashmir",Anantnag,Kulgam,"Water Melon","Water Melon",Large,16/04/2025,2400,2500,2450
Karnataka,Bangalore,Ramanagara,Beans,"Beans (Whole)",FAQ,16/04/2025,5000,7200,6400
Karnataka,Bangalore,Ramanagara,Beetroot,Beetroot,FAQ,16/04/2025,1400,1800,1600
Karnataka,Bangalore,Ramanagara,Cauliflower,Cauliflower,FAQ,16/04/2025,2000,2800,2500
Karnataka,Bangalore,Ramanagara,Snakeguard,Snakeguard,FAQ,16/04/2025,2300,3000,2800
Karnataka,Madikeri(Kodagu),Madikeri,Arecanut(Betelnut/Supari),Raw,FAQ,16/04/2025,25000,41142,25000
Karnataka,Madikeri(Kodagu),Madikeri,"Black pepper",Malabar,FAQ,16/04/2025,30026,49346,49029
Karnataka,Shimoga,Shimoga,Beans,"Beans (Whole)",FAQ,16/04/2025,6000,7000,6500
Karnataka,Shimoga,Shimoga,"Bengal Gram(Gram)(Whole)",Jawari/Local,FAQ,16/04/2025,5600,6300,5950
Karnataka,Shimoga,Shimoga,Drumstick,Drumstick,FAQ,16/04/2025,1000,1200,1100
Karnataka,Shimoga,Shimoga,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,16/04/2025,3600,5200,4400
Kerala,Alappuzha,Aroor,Ashgourd,Other,FAQ,16/04/2025,2500,2700,2600
Kerala,Alappuzha,Aroor,Beetroot,Other,FAQ,16/04/2025,4800,5000,4900
Kerala,Alappuzha,Aroor,Cucumbar(Kheera),Other,FAQ,16/04/2025,3700,3900,3800
Kerala,Alappuzha,Aroor,Drumstick,Other,FAQ,16/04/2025,4000,4200,4100
Kerala,Alappuzha,Aroor,Garlic,Other,FAQ,16/04/2025,13400,13600,13500
Kerala,Alappuzha,Aroor,"Green Chilli",Other,FAQ,16/04/2025,4500,4700,4600
Kerala,Alappuzha,Aroor,Pumpkin,Other,FAQ,16/04/2025,2500,2700,2600
Kerala,Alappuzha,Harippad,Brinjal,Other,FAQ,16/04/2025,4000,4500,4000
Kerala,Ernakulam,Piravam,Cauliflower,Other,FAQ,16/04/2025,4000,6000,5000
Kerala,Ernakulam,Piravam,Coriander(Leaves),Other,FAQ,16/04/2025,22000,24000,23000
Kerala,Ernakulam,Piravam,Cowpea(Veg),Other,FAQ,16/04/2025,5000,6000,5500
Kerala,Ernakulam,Piravam,Ginger(Green),Other,FAQ,16/04/2025,6000,8000,7000
Kerala,Ernakulam,Piravam,"Little gourd (Kundru)",Other,FAQ,16/04/2025,4000,6000,5000
Kerala,Ernakulam,Piravam,Mango,Other,Large,16/04/2025,5000,6000,5500
Kerala,Ernakulam,Piravam,Onion,Big,FAQ,16/04/2025,3000,4000,3500
Kerala,Ernakulam,Piravam,"Water Melon","Water Melon",Large,16/04/2025,3000,4000,3500
Kerala,Ernakulam,Thrippunithura,"Bitter gourd","Bitter Gourd",FAQ,16/04/2025,6500,8000,6700
Kerala,Ernakulam,Thrippunithura,Cabbage,Cabbage,FAQ,16/04/2025,3000,4000,3200
Kerala,Ernakulam,Thrippunithura,Capsicum,Capsicum,FAQ,16/04/2025,7000,10000,8000
Kerala,Ernakulam,Thrippunithura,Carrot,Carrot,FAQ,16/04/2025,4000,5000,4200
Kerala,Ernakulam,Thrippunithura,Drumstick,Drumstick,FAQ,16/04/2025,4000,6000,4500
Kerala,Ernakulam,Thrippunithura,Lemon,Other,FAQ,16/04/2025,12000,16000,12500
Kerala,Kannur,"Koodali  VFPCK",Cucumbar(Kheera),Cucumbar,FAQ,16/04/2025,2000,2000,2000
Kerala,Kannur,Payyannur,Arecanut(Betelnut/Supari),Other,FAQ,16/04/2025,37000,39000,38000
Kerala,Kannur,Payyannur,Banana,Other,Large,16/04/2025,5700,5900,5800
Kerala,Kasargod,Manjeswaram,Arecanut(Betelnut/Supari),Other,FAQ,16/04/2025,35000,37000,36000
Kerala,Kasargod,Manjeswaram,"Banana - Green",Other,FAQ,16/04/2025,7000,8000,7500
Kerala,Kasargod,Manjeswaram,Beetroot,Beetroot,FAQ,16/04/2025,4000,5500,4750
Kerala,Kasargod,Manjeswaram,"Bhindi(Ladies Finger)",Bhindi,FAQ,16/04/2025,9000,10000,9500
Kerala,Kasargod,Manjeswaram,"Bottle gourd","Bottle Gourd",FAQ,16/04/2025,2000,3500,2750
Kerala,Kasargod,Manjeswaram,"Coconut Seed",Other,FAQ,16/04/2025,5000,5600,5300
Kerala,Kasargod,Manjeswaram,Copra,Copra,FAQ,16/04/2025,14000,16000,15000
Kerala,Kasargod,Manjeswaram,Cucumbar(Kheera),Cucumbar,FAQ,16/04/2025,3000,4000,3500
Kerala,Kollam,Anchal,Banana,Palayamthodan,Medium,16/04/2025,3500,3700,3600
Kerala,Kollam,Anchal,Banana,Poovan,Medium,16/04/2025,7500,7700,7600
Kerala,Kollam,Anchal,Cabbage,Other,FAQ,16/04/2025,4500,4700,4600
Kerala,Kollam,Anchal,Tomato,Hybrid,FAQ,16/04/2025,2500,2700,2600
Kerala,Kottayam,Athirampuzha,Ashgourd,Ashgourd,FAQ,16/04/2025,1500,1700,1600
Kerala,Kottayam,Athirampuzha,Banana,"Banana - Ripe",Medium,16/04/2025,5900,6100,6000
Kerala,Kottayam,Athirampuzha,Banana,Poovan,Medium,16/04/2025,6000,6200,6100
Kerala,Kottayam,Athirampuzha,Brinjal,Brinjal,FAQ,16/04/2025,3500,3700,3600
Kerala,Kottayam,Athirampuzha,Garlic,Garlic,FAQ,16/04/2025,10000,11000,10500
Kerala,Kottayam,Athirampuzha,Ginger(Green),"Green Ginger",FAQ,16/04/2025,6400,6600,6500
Kerala,Kottayam,Athirampuzha,"Mango (Raw-Ripe)","Mango - Raw-Ripe",FAQ,16/04/2025,2500,2700,2600
Kerala,Kottayam,Athirampuzha,Onion,Big,FAQ,16/04/2025,2100,2300,2200
Kerala,Kottayam,Athirampuzha,Pumpkin,Pumpkin,FAQ,16/04/2025,1200,1400,1300
Kerala,Kottayam,Ettumanoor,Colacasia,Other,FAQ,16/04/2025,6500,6800,6600
Kerala,Kottayam,Ettumanoor,Cucumbar(Kheera),Cucumbar,FAQ,16/04/2025,2000,2400,2200
Kerala,Kottayam,Ettumanoor,Drumstick,Drumstick,FAQ,16/04/2025,3500,3800,3600
Kerala,Kottayam,Ettumanoor,Ginger(Green),"Green Ginger",FAQ,16/04/2025,4400,4800,4600
Kerala,Kottayam,Ettumanoor,Onion,Onion,FAQ,16/04/2025,3800,4200,4000
Kerala,Kottayam,Kuruppanthura,"Bhindi(Ladies Finger)",Bhindi,FAQ,16/04/2025,4590,5300,4700
Kerala,Kottayam,Kuruppanthura,Brinjal,Brinjal,FAQ,16/04/2025,4000,5000,4500
Kerala,Kottayam,Kuruppanthura,Coconut,Medium,FAQ,16/04/2025,6500,7600,7000
Kerala,Kottayam,Kuruppanthura,"Long Melon(Kakri)",Other,FAQ,16/04/2025,4000,5000,4600
Kerala,Kottayam,Kuruppanthura,Onion,Onion,Non-FAQ,16/04/2025,4700,5400,5000
Kerala,Kottayam,Kuruppanthura,Tapioca,Tapioca,FAQ,16/04/2025,2699,3600,3000
Kerala,Kottayam,Pampady,Banana,Medium,Medium,16/04/2025,6500,7500,7000
Kerala,Kottayam,Pampady,"Banana - Green","Banana - Green",FAQ,16/04/2025,6300,7500,7000
Kerala,Kottayam,Pampady,Cabbage,Other,FAQ,16/04/2025,1800,3000,2500
Kerala,Kottayam,Pampady,Ginger(Green),"Green Ginger",FAQ,16/04/2025,7500,10000,8500
Kerala,Kozhikode(Calicut),Kallachi,"Bitter gourd","Bitter Gourd",FAQ,16/04/2025,5800,6200,6000
Kerala,Kozhikode(Calicut),Kallachi,Drumstick,Drumstick,FAQ,16/04/2025,3800,4200,4000
Kerala,Kozhikode(Calicut),Kallachi,"Green Chilli","Green Chilly",FAQ,16/04/2025,3300,3700,3500
Kerala,Kozhikode(Calicut),Mukkom,"Bhindi(Ladies Finger)",Bhindi,FAQ,16/04/2025,3600,4000,3800
Kerala,Kozhikode(Calicut),Mukkom,Pineapple,Other,Large,16/04/2025,6500,7000,6800
Kerala,Kozhikode(Calicut),Mukkom,Pumpkin,Pumpkin,FAQ,16/04/2025,1500,1900,1700
Kerala,Kozhikode(Calicut),Mukkom,Tomato,Tomato,FAQ,16/04/2025,1600,1900,1800
Kerala,Kozhikode(Calicut),Palayam,"Banana - Green",Other,FAQ,16/04/2025,5400,5400,5400
Kerala,Kozhikode(Calicut),Palayam,"Bitter gourd","Bitter Gourd",FAQ,16/04/2025,5500,5500,5500
Kerala,Kozhikode(Calicut),Palayam,"Bottle gourd",Other,FAQ,16/04/2025,1500,1500,1500
Kerala,Kozhikode(Calicut),Palayam,Raddish,Other,FAQ,16/04/2025,1800,1800,1800
Kerala,Kozhikode(Calicut),Quilandy,Brinjal,Other,FAQ,16/04/2025,3300,3500,3400
Kerala,Kozhikode(Calicut),Quilandy,Cabbage,Other,FAQ,16/04/2025,1800,2000,1800
Kerala,Kozhikode(Calicut),Quilandy,Cauliflower,Other,FAQ,16/04/2025,3200,3500,3400
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),"Bhindi(Ladies Finger)",Bhindi,FAQ,16/04/2025,2300,2600,2600
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Pumpkin,Pumpkin,FAQ,16/04/2025,800,1100,1100
Kerala,Malappuram,Kottakkal,"Amranthas Red","Chawli Lal",FAQ,16/04/2025,1600,1800,1700
Kerala,Malappuram,Kottakkal,Banana,"Nendra Bale",Large,16/04/2025,5300,5500,5400
Kerala,Malappuram,Kottakkal,"Bhindi(Ladies Finger)",Other,FAQ,16/04/2025,3000,3200,3100
Kerala,Malappuram,Kottakkal,"Bitter gourd","Bitter Gourd",FAQ,16/04/2025,4800,5000,4900
Kerala,Malappuram,Kottakkal,Brinjal,Other,FAQ,16/04/2025,2800,3000,2900
Kerala,Malappuram,Kottakkal,Capsicum,Other,FAQ,16/04/2025,4400,4600,4500
Kerala,Malappuram,Kottakkal,Drumstick,Other,FAQ,16/04/2025,3400,3600,3500
Kerala,Malappuram,Kottakkal,Ginger(Green),Other,FAQ,16/04/2025,4200,4400,4300
Kerala,Malappuram,Kottakkal,Mango,Amrapali,Large,16/04/2025,7800,8000,7900
Kerala,Malappuram,Kottakkal,Onion,Other,FAQ,16/04/2025,2100,2300,2200
Kerala,Malappuram,Kottakkal,Snakeguard,Other,FAQ,16/04/2025,3300,3500,3400
Kerala,Malappuram,Kottakkal,"Sweet Potato","Hosur Green",FAQ,16/04/2025,2400,2600,2500
Kerala,Malappuram,Kottakkal,Tomato,Other,FAQ,16/04/2025,1500,1700,1600
Kerala,Palakad,"Kadambazhi puram  VFPCK",Banana,Poovan,Medium,16/04/2025,260,300,280
Kerala,Palakad,"Vaniyamkulam  VFPCK",Banana,Palayamthodan,Medium,16/04/2025,2200,2400,2300
Kerala,Palakad,"Vaniyamkulam  VFPCK",Banana,Poovan,Medium,16/04/2025,5000,5200,5100
Kerala,Palakad,"Vaniyamkulam  VFPCK",Banana,Robusta,Medium,16/04/2025,3100,3300,3200
Kerala,Thirssur,Thrissur,Amaranthus,Amaranthus,FAQ,16/04/2025,2000,2200,2200
Kerala,Thirssur,Thrissur,Arecanut(Betelnut/Supari),Other,FAQ,16/04/2025,32000,32000,32000
Kerala,Thirssur,Thrissur,Ashgourd,Ashgourd,FAQ,16/04/2025,1000,1300,1200
Kerala,Thirssur,Thrissur,Banana,"Banana - Ripe",Medium,16/04/2025,5800,6000,6000
Kerala,Thirssur,Thrissur,"Cluster beans","Cluster Beans",FAQ,16/04/2025,6000,7000,6600
Kerala,Thirssur,Thrissur,"Coconut Seed",Other,FAQ,16/04/2025,6200,6200,6200
Kerala,Thirssur,Thrissur,Ginger(Green),"Green Ginger",FAQ,16/04/2025,4500,5500,5000
Kerala,Thirssur,Thrissur,"Little gourd (Kundru)",Other,FAQ,16/04/2025,2200,2500,2300
Kerala,Thirssur,Thrissur,Onion,Onion,FAQ,16/04/2025,2200,2800,2500
Kerala,Thirssur,Thrissur,Tapioca,Tapioca,FAQ,16/04/2025,2500,2800,2600
Kerala,Thiruvananthapuram,Parassala,Amaranthus,Amaranthus,FAQ,16/04/2025,6800,7000,6800
Kerala,Thiruvananthapuram,Parassala,Banana,Palayamthodan,Medium,16/04/2025,2000,2200,2000
Kerala,Thiruvananthapuram,Parassala,Cabbage,Cabbage,FAQ,16/04/2025,1800,2000,1800
Kerala,Thiruvananthapuram,Pothencode,Beetroot,Beetroot,FAQ,16/04/2025,4500,4800,4500
Kerala,Thiruvananthapuram,Pothencode,Cabbage,Cabbage,FAQ,16/04/2025,4500,4800,4500
Kerala,Thiruvananthapuram,Pothencode,Colacasia,Colacasia,FAQ,16/04/2025,7000,7500,7000
Kerala,Thiruvananthapuram,Pothencode,Ginger(Green),"Green Ginger",FAQ,16/04/2025,10000,10500,10000
Kerala,Thiruvananthapuram,Pothencode,Tomato,Tomato,FAQ,16/04/2025,5000,5500,5000
Kerala,Thiruvananthapuram,Vamanapuram,Onion,Other,Non-FAQ,16/04/2025,3000,3500,3500
Kerala,Wayanad,Pulpally,"Pepper ungarbled",Other,FAQ,16/04/2025,71000,71200,71100
"Madhya Pradesh",Alirajpur,Jobat,Cotton,"Without Ginned Cotton",FAQ,16/04/2025,6800,6800,6800
"Madhya Pradesh",Ashoknagar,Ashoknagar,Wheat,Wheat,FAQ,16/04/2025,2300,2460,2450
"Madhya Pradesh",Ashoknagar,Chanderi,Wheat,Wheat,Non-FAQ,16/04/2025,2344,2354,2344
"Madhya Pradesh",Badwani,Sendhwa,Maize,Local,FAQ,16/04/2025,1550,2000,1870
"Madhya Pradesh",Chhatarpur,Badamalhera,Wheat,"Mill Quality",FAQ,16/04/2025,2287,2500,2430
"Madhya Pradesh",Chhatarpur,Bakswaha,Wheat,"Mill Quality",FAQ,16/04/2025,2415,2415,2415
"Madhya Pradesh",Chhatarpur,Chhatarpur,Wheat,"Mill Quality",Non-FAQ,16/04/2025,2425,2425,2425
"Madhya Pradesh",Chhindwara,Chhindwara,Wheat,"Mill Quality",FAQ,16/04/2025,2360,2448,2446
"Madhya Pradesh",Dhar,Dhamnod,"Kabuli Chana(Chickpeas-White)","Dollar Gram",FAQ,16/04/2025,9405,9690,9690
"Madhya Pradesh",Dhar,Kukshi,"Bengal Gram(Gram)(Whole)",Gram,FAQ,16/04/2025,5400,5400,5400
"Madhya Pradesh",Dhar,Kukshi,Wheat,Wheat,Non-FAQ,16/04/2025,2500,2500,2500
"Madhya Pradesh",Guna,Guna,Wheat,Wheat,FAQ,16/04/2025,2550,3860,3860
"Madhya Pradesh",Gwalior,Bhitarwar,Wheat,"Mill Quality",Non-FAQ,16/04/2025,2360,2370,2370
"Madhya Pradesh",Hoshangabad,Banapura,Wheat,"Mill Quality",Non-FAQ,16/04/2025,2480,2480,2480
"Madhya Pradesh",Hoshangabad,Pipariya,Wheat,Wheat,FAQ,16/04/2025,2495,2521,2521
"Madhya Pradesh",Indore,Indore,"Green Peas",Pea,FAQ,16/04/2025,4700,4700,4700
"Madhya Pradesh",Indore,Indore,Soyabean,Soyabeen,FAQ,16/04/2025,1500,4445,4385
"Madhya Pradesh",Jhabua,Jhabua,"Bengal Gram(Gram)(Whole)",Gram,FAQ,16/04/2025,5750,5800,5800
"Madhya Pradesh",Khandwa,Pandhana,Maize,Local,Non-FAQ,16/04/2025,1950,1950,1950
"Madhya Pradesh",Khargone,Khargone,Maize,Yellow,FAQ,16/04/2025,1620,1670,1670
"Madhya Pradesh",Morena,Banmorkalan,Wheat,"Mill Quality",Non-FAQ,16/04/2025,2300,2370,2370
"Madhya Pradesh",Raisen,Bareli,Wheat,Wheat,FAQ,16/04/2025,2450,2450,2450
"Madhya Pradesh",Sehore,Sehore,Wheat,Lokwan,FAQ,16/04/2025,2600,2600,2600
"Madhya Pradesh",Seoni,Palari,Wheat,Local,Non-FAQ,16/04/2025,2480,2480,2480
"Madhya Pradesh",Seoni,Seoni,Wheat,Wheat,Non-FAQ,16/04/2025,2400,2400,2400
"Madhya Pradesh",Shajapur,Shajapur,Onion,Medium,Non-FAQ,16/04/2025,350,410,410
"Madhya Pradesh",Sheopur,Vijaypur,Mustard,Mustard,FAQ,16/04/2025,5925,5925,5925
"Madhya Pradesh",Shivpuri,Pohari,Wheat,Wheat,Non-FAQ,16/04/2025,2320,2320,2320
"Madhya Pradesh",Shivpuri,Shivpuri,Wheat,"Mill Quality",FAQ,16/04/2025,2250,2325,2300
"Madhya Pradesh",Vidisha,Ganjbasoda,Wheat,Wheat,FAQ,16/04/2025,2524,2524,2524
"Madhya Pradesh",Vidisha,Gulabganj,Wheat,Wheat,FAQ,16/04/2025,2758,2758,2758
"Madhya Pradesh",Vidisha,Kurwai,Wheat,Wheat,FAQ,16/04/2025,2435,2465,2465
Maharashtra,Ahmednagar,Rahata,Cabbage,Other,Local,16/04/2025,200,500,350
Maharashtra,Ahmednagar,Rahata,Carrot,Other,Local,16/04/2025,1500,1500,1500
Maharashtra,Ahmednagar,Rahata,"Green Chilli",Other,Local,16/04/2025,2000,4000,3000
Maharashtra,Ahmednagar,Rahata,Lime,Other,Local,16/04/2025,5000,11000,8000
Maharashtra,Ahmednagar,Rahata,"Mango (Raw-Ripe)",Other,Local,16/04/2025,2500,2500,2500
Maharashtra,Nagpur,Kalmeshwar,Brinjal,Other,Local,16/04/2025,415,800,605
Maharashtra,Pune,Khed(Chakan),"Bitter gourd",Other,Local,16/04/2025,3000,4000,3500
Maharashtra,Pune,Khed(Chakan),"Bottle gourd",Other,Local,16/04/2025,1000,1600,1300
Maharashtra,Pune,Khed(Chakan),Brinjal,Other,Local,16/04/2025,1500,2500,2000
Maharashtra,Pune,Khed(Chakan),Cabbage,Other,Local,16/04/2025,400,600,500
Maharashtra,Pune,Khed(Chakan),Guar,Other,Local,16/04/2025,4000,5000,4500
Maharashtra,Pune,Pune,Beetroot,Other,Local,16/04/2025,700,1500,1100
Maharashtra,Pune,Pune,"Bhindi(Ladies Finger)",Other,Local,16/04/2025,1000,4000,2500
Maharashtra,Pune,Pune,Cucumbar(Kheera),Other,Local,16/04/2025,800,2000,1400
Maharashtra,Pune,Pune,Ginger(Green),Other,Local,16/04/2025,1000,2500,1750
Maharashtra,Pune,Pune,"Green Chilli",Other,Local,16/04/2025,2000,3000,2500
Maharashtra,Pune,Pune,Onion,Local,Local,16/04/2025,700,1500,1100
Maharashtra,Pune,Pune,"Onion Green",Other,Local,16/04/2025,5,10,7
Maharashtra,Pune,Pune,Papaya,Other,Local,16/04/2025,1000,2000,1500
Maharashtra,Pune,Pune,Pumpkin,Other,Local,16/04/2025,1000,2000,1500
Maharashtra,Pune,Pune,Spinach,Other,Local,16/04/2025,5,12,8
Maharashtra,Pune,Pune,"Water Melon",Other,Local,16/04/2025,500,1200,800
Maharashtra,Pune,Pune(Pimpri),"Bottle gourd",Other,Local,16/04/2025,1800,1800,1800
Maharashtra,Pune,Pune(Pimpri),Brinjal,Other,Local,16/04/2025,2000,3000,2500
Maharashtra,Pune,Pune(Pimpri),"Green Chilli",Other,Local,16/04/2025,3500,3500,3500
Nagaland,Kohima,Kohima,Cabbage,Cabbage,FAQ,16/04/2025,4000,4200,4100
Nagaland,Kohima,Kohima,"Green Chilli","Green Chilly",FAQ,16/04/2025,14000,14200,14100
Odisha,Balasore,Jaleswar,Tomato,Other,FAQ,16/04/2025,1100,1500,1300
Odisha,Balasore,Jaleswar,"Water Melon","Water Melon",Medium,16/04/2025,1300,1700,1500
Odisha,Balasore,Nilagiri,Pumpkin,Other,FAQ,16/04/2025,700,800,750
Odisha,Balasore,Nilagiri,Tomato,Other,Non-FAQ,16/04/2025,1200,1300,1250
Odisha,Bargarh,Sohela,Pumpkin,Other,FAQ,16/04/2025,1700,1900,1800
Odisha,Boudh,Boudh,"Bhindi(Ladies Finger)",Other,FAQ,16/04/2025,2500,3500,3000
Odisha,Boudh,Boudh,Potato,Other,Non-FAQ,16/04/2025,1200,1800,1500
Odisha,Boudh,Boudh,Pumpkin,Other,FAQ,16/04/2025,1000,1500,1200
Odisha,Boudh,Khunthabandha,"Bhindi(Ladies Finger)",Other,FAQ,16/04/2025,2000,3000,2500
Odisha,Boudh,Khunthabandha,Onion,Other,FAQ,16/04/2025,3000,3800,3500
Odisha,Boudh,Khunthabandha,Tomato,Other,FAQ,16/04/2025,700,1200,800
Odisha,Dhenkanal,Hindol,"Bitter gourd","Bitter Gourd",FAQ,16/04/2025,2400,2600,2500
Odisha,Dhenkanal,Kamakhyanagar,Cucumbar(Kheera),Cucumbar,FAQ,16/04/2025,3800,4200,4000
Odisha,Dhenkanal,Kamakhyanagar,"Green Chilli","Green Chilly",FAQ,16/04/2025,8000,8500,8000
Odisha,Dhenkanal,Kamakhyanagar,"Pointed gourd (Parval)",Other,FAQ,16/04/2025,6500,7500,7000
Odisha,Dhenkanal,Kamakhyanagar,Pumpkin,Pumpkin,FAQ,16/04/2025,1900,2100,2000
Odisha,Gajapati,Parlakhemundi,Cauliflower,Other,FAQ,16/04/2025,1800,2000,1900
Odisha,Ganjam,Bhanjanagar,Brinjal,Other,FAQ,16/04/2025,2200,2400,2300
Odisha,Ganjam,Bhanjanagar,Tomato,Other,FAQ,16/04/2025,1000,1200,1100
Odisha,Jagatsinghpur,Rahama,Fish,Other,FAQ,16/04/2025,12000,42000,17000
Odisha,Kalahandi,Mukhiguda,Cauliflower,Cauliflower,FAQ,16/04/2025,2500,5000,3750
Odisha,Kalahandi,Mukhiguda,Tomato,Tomato,FAQ,16/04/2025,700,1500,1100
Odisha,Puri,Dumal,"Betal Leaves",Local,FAQ,16/04/2025,6000,12000,10000
Odisha,Sonepur,Dungurapalli,Brinjal,Other,FAQ,16/04/2025,3200,3500,3300
Odisha,Sonepur,Dungurapalli,Potato,Other,Non-FAQ,16/04/2025,2500,3000,3000
